Start,Destination,Hour,Capacity
Slcity,Stcountry,22,0.04546801964501323
Slcity,Stcountry,23,0.0
Slcity,Thcountry,0,9.050863285516366e-13
Slcity,Thcountry,1,1.4883824970380765e-11
Slcity,Thcountry,2,2.0857006977181552e-10
Slcity,Thcountry,3,2.4905903527944865e-09
Slcity,Thcountry,4,2.5343436259884985e-08
Slcity,Thcountry,5,2.1975642454795694e-07
Slcity,Thcountry,6,1.6237925490852744e-06
Slcity,Thcountry,7,1.0224271913285435e-05
Slcity,Thcountry,8,5.485890321470335e-05
Slcity,Thcountry,9,0.0002508272594561317
Slcity,Thcountry,10,0.0009772714882006312
Slcity,Thcountry,11,0.003244655606082846
Slcity,Thcountry,12,0.00917983484644076
Slcity,Thcountry,13,0.0221316611362425
Slcity,Thcountry,14,0.04546801964501323
Slcity,Thcountry,15,0.07959961163544756
Slcity,Thcountry,16,0.11874866656041409
Slcity,Thcountry,17,0.1509591414667262
Slcity,Thcountry,18,0.1635320856982191
Slcity,Thcountry,19,0.1509591414667262
Slcity,Thcountry,20,0.11874866656041409
Slcity,Thcountry,21,0.07959961163544756
Slcity,Thcountry,22,0.04546801964501323
Slcity,Thcountry,23,0.0
Slcity,Bbcity,0,0.0
Slcity,Bbcity,1,0.01462963602230278
Slcity,Bbcity,2,0.02925927204460556
Slcity,Bbcity,3,0.043888908066908344
Slcity,Bbcity,4,0.05851854408921112
Slcity,Bbcity,5,0.07314818011151392
Slcity,Bbcity,6,0.08777781613381669
Slcity,Bbcity,7,0.10240745215611946
Slcity,Bbcity,8,0.11703708817842225
Slcity,Bbcity,9,0.06583336210036252
Slcity,Bbcity,10,0.06330089249849123
Slcity,Bbcity,11,0.05887254130163874
Slcity,Bbcity,12,0.053505653356002575
Slcity,Bbcity,13,0.047648666177171096
Slcity,Bbcity,14,0.04160442254933941
Slcity,Bbcity,15,0.03559205622074213
Slcity,Bbcity,16,0.02977099253190013
Slcity,Bbcity,17,0.024254198958102675
Slcity,Bbcity,18,0.019117365946412855
Slcity,Bbcity,19,0.014406164436614433
Slcity,Bbcity,20,0.010142359179588828
Slcity,Bbcity,21,0.006329076961167363
Slcity,Bbcity,22,0.0029553509795658423
Slcity,Bbcity,23,0.0
Slcity,Becity,0,0.0
Slcity,Becity,1,0.01462963602230278
Slcity,Becity,2,0.02925927204460556
Slcity,Becity,3,0.043888908066908344
Slcity,Becity,4,0.05851854408921112
Slcity,Becity,5,0.07314818011151392
Slcity,Becity,6,0.08777781613381669
Slcity,Becity,7,0.10240745215611946
Slcity,Becity,8,0.11703708817842225
Slcity,Becity,9,0.06583336210036252
Slcity,Becity,10,0.06330089249849123
Slcity,Becity,11,0.05887254130163874
Slcity,Becity,12,0.053505653356002575
Slcity,Becity,13,0.047648666177171096
Slcity,Becity,14,0.04160442254933941
Slcity,Becity,15,0.03559205622074213
Slcity,Becity,16,0.02977099253190013
Slcity,Becity,17,0.024254198958102675
Slcity,Becity,18,0.019117365946412855
Slcity,Becity,19,0.014406164436614433
Slcity,Becity,20,0.010142359179588828
Slcity,Becity,21,0.006329076961167363
Slcity,Becity,22,0.0029553509795658423
Slcity,Becity,23,0.0
Slcity,Bwcity,0,0.0
Slcity,Bwcity,1,0.01462963602230278
Slcity,Bwcity,2,0.02925927204460556
Slcity,Bwcity,3,0.043888908066908344
Slcity,Bwcity,4,0.05851854408921112
Slcity,Bwcity,5,0.07314818011151392
Slcity,Bwcity,6,0.08777781613381669
Slcity,Bwcity,7,0.10240745215611946
Slcity,Bwcity,8,0.11703708817842225
Slcity,Bwcity,9,0.06583336210036252
Slcity,Bwcity,10,0.06330089249849123
Slcity,Bwcity,11,0.05887254130163874
Slcity,Bwcity,12,0.053505653356002575
Slcity,Bwcity,13,0.047648666177171096
Slcity,Bwcity,14,0.04160442254933941
Slcity,Bwcity,15,0.03559205622074213
Slcity,Bwcity,16,0.02977099253190013
Slcity,Bwcity,17,0.024254198958102675
Slcity,Bwcity,18,0.019117365946412855
Slcity,Bwcity,19,0.014406164436614433
Slcity,Bwcity,20,0.010142359179588828
Slcity,Bwcity,21,0.006329076961167363
Slcity,Bwcity,22,0.0029553509795658423
Slcity,Bwcity,23,0.0
Slcity,Bycity,0,0.0
Slcity,Bycity,1,0.01462963602230278
Slcity,Bycity,2,0.02925927204460556
Slcity,Bycity,3,0.043888908066908344
Slcity,Bycity,4,0.05851854408921112
Slcity,Bycity,5,0.07314818011151392
Slcity,Bycity,6,0.08777781613381669
Slcity,Bycity,7,0.10240745215611946
Slcity,Bycity,8,0.11703708817842225
Slcity,Bycity,9,0.06583336210036252
Slcity,Bycity,10,0.06330089249849123
Slcity,Bycity,11,0.05887254130163874
Slcity,Bycity,12,0.053505653356002575
Slcity,Bycity,13,0.047648666177171096
Slcity,Bycity,14,0.04160442254933941
Slcity,Bycity,15,0.03559205622074213
Slcity,Bycity,16,0.02977099253190013
Slcity,Bycity,17,0.024254198958102675
Slcity,Bycity,18,0.019117365946412855
Slcity,Bycity,19,0.014406164436614433
Slcity,Bycity,20,0.010142359179588828
Slcity,Bycity,21,0.006329076961167363
Slcity,Bycity,22,0.0029553509795658423
Slcity,Bycity,23,0.0
Slcity,Hbcity,0,0.0
Slcity,Hbcity,1,0.01462963602230278
Slcity,Hbcity,2,0.02925927204460556
Slcity,Hbcity,3,0.043888908066908344
Slcity,Hbcity,4,0.05851854408921112
Slcity,Hbcity,5,0.07314818011151392
Slcity,Hbcity,6,0.08777781613381669
Slcity,Hbcity,7,0.10240745215611946
Slcity,Hbcity,8,0.11703708817842225
Slcity,Hbcity,9,0.06583336210036252
Slcity,Hbcity,10,0.06330089249849123
Slcity,Hbcity,11,0.05887254130163874
Slcity,Hbcity,12,0.053505653356002575
Slcity,Hbcity,13,0.047648666177171096
Slcity,Hbcity,14,0.04160442254933941
Slcity,Hbcity,15,0.03559205622074213
Slcity,Hbcity,16,0.02977099253190013
Slcity,Hbcity,17,0.024254198958102675
Slcity,Hbcity,18,0.019117365946412855
Slcity,Hbcity,19,0.014406164436614433
Slcity,Hbcity,20,0.010142359179588828
Slcity,Hbcity,21,0.006329076961167363
Slcity,Hbcity,22,0.0029553509795658423
Slcity,Hbcity,23,0.0
Slcity,Hecity,0,0.0
Slcity,Hecity,1,0.01462963602230278
Slcity,Hecity,2,0.02925927204460556
Slcity,Hecity,3,0.043888908066908344
Slcity,Hecity,4,0.05851854408921112
Slcity,Hecity,5,0.07314818011151392
Slcity,Hecity,6,0.08777781613381669
Slcity,Hecity,7,0.10240745215611946
Slcity,Hecity,8,0.11703708817842225
Slcity,Hecity,9,0.06583336210036252
Slcity,Hecity,10,0.06330089249849123
Slcity,Hecity,11,0.05887254130163874
Slcity,Hecity,12,0.053505653356002575
Slcity,Hecity,13,0.047648666177171096
Slcity,Hecity,14,0.04160442254933941
Slcity,Hecity,15,0.03559205622074213
Slcity,Hecity,16,0.02977099253190013
Slcity,Hecity,17,0.024254198958102675
Slcity,Hecity,18,0.019117365946412855
Slcity,Hecity,19,0.014406164436614433
Slcity,Hecity,20,0.010142359179588828
Slcity,Hecity,21,0.006329076961167363
Slcity,Hecity,22,0.0029553509795658423
Slcity,Hecity,23,0.0
Slcity,Hhcity,0,0.0
Slcity,Hhcity,1,0.01462963602230278
Slcity,Hhcity,2,0.02925927204460556
Slcity,Hhcity,3,0.043888908066908344
Slcity,Hhcity,4,0.05851854408921112
Slcity,Hhcity,5,0.07314818011151392
Slcity,Hhcity,6,0.08777781613381669
Slcity,Hhcity,7,0.10240745215611946
Slcity,Hhcity,8,0.11703708817842225
Slcity,Hhcity,9,0.06583336210036252
Slcity,Hhcity,10,0.06330089249849123
Slcity,Hhcity,11,0.05887254130163874
Slcity,Hhcity,12,0.053505653356002575
Slcity,Hhcity,13,0.047648666177171096
Slcity,Hhcity,14,0.04160442254933941
Slcity,Hhcity,15,0.03559205622074213
Slcity,Hhcity,16,0.02977099253190013
Slcity,Hhcity,17,0.024254198958102675
Slcity,Hhcity,18,0.019117365946412855
Slcity,Hhcity,19,0.014406164436614433
Slcity,Hhcity,20,0.010142359179588828
Slcity,Hhcity,21,0.006329076961167363
Slcity,Hhcity,22,0.0029553509795658423
Slcity,Hhcity,23,0.0
Slcity,Mvcity,0,0.0
Slcity,Mvcity,1,0.01462963602230278
Slcity,Mvcity,2,0.02925927204460556
Slcity,Mvcity,3,0.043888908066908344
Slcity,Mvcity,4,0.05851854408921112
Slcity,Mvcity,5,0.07314818011151392
Slcity,Mvcity,6,0.08777781613381669
Slcity,Mvcity,7,0.10240745215611946
Slcity,Mvcity,8,0.11703708817842225
Slcity,Mvcity,9,0.06583336210036252
Slcity,Mvcity,10,0.06330089249849123
Slcity,Mvcity,11,0.05887254130163874
Slcity,Mvcity,12,0.053505653356002575
Slcity,Mvcity,13,0.047648666177171096
Slcity,Mvcity,14,0.04160442254933941
Slcity,Mvcity,15,0.03559205622074213
Slcity,Mvcity,16,0.02977099253190013
Slcity,Mvcity,17,0.024254198958102675
Slcity,Mvcity,18,0.019117365946412855
Slcity,Mvcity,19,0.014406164436614433
Slcity,Mvcity,20,0.010142359179588828
Slcity,Mvcity,21,0.006329076961167363
Slcity,Mvcity,22,0.0029553509795658423
Slcity,Mvcity,23,0.0
Slcity,Nicity,0,0.0
Slcity,Nicity,1,0.01462963602230278
Slcity,Nicity,2,0.02925927204460556
Slcity,Nicity,3,0.043888908066908344
Slcity,Nicity,4,0.05851854408921112
Slcity,Nicity,5,0.07314818011151392
Slcity,Nicity,6,0.08777781613381669
Slcity,Nicity,7,0.10240745215611946
Slcity,Nicity,8,0.11703708817842225
Slcity,Nicity,9,0.06583336210036252
Slcity,Nicity,10,0.06330089249849123
Slcity,Nicity,11,0.05887254130163874
Slcity,Nicity,12,0.053505653356002575
Slcity,Nicity,13,0.047648666177171096
Slcity,Nicity,14,0.04160442254933941
Slcity,Nicity,15,0.03559205622074213
Slcity,Nicity,16,0.02977099253190013
Slcity,Nicity,17,0.024254198958102675
Slcity,Nicity,18,0.019117365946412855
Slcity,Nicity,19,0.014406164436614433
Slcity,Nicity,20,0.010142359179588828
Slcity,Nicity,21,0.006329076961167363
Slcity,Nicity,22,0.0029553509795658423
Slcity,Nicity,23,0.0
Slcity,Nwcity,0,0.0
Slcity,Nwcity,1,0.01462963602230278
Slcity,Nwcity,2,0.02925927204460556
Slcity,Nwcity,3,0.043888908066908344
Slcity,Nwcity,4,0.05851854408921112
Slcity,Nwcity,5,0.07314818011151392
Slcity,Nwcity,6,0.08777781613381669
Slcity,Nwcity,7,0.10240745215611946
Slcity,Nwcity,8,0.11703708817842225
Slcity,Nwcity,9,0.06583336210036252
Slcity,Nwcity,10,0.06330089249849123
Slcity,Nwcity,11,0.05887254130163874
Slcity,Nwcity,12,0.053505653356002575
Slcity,Nwcity,13,0.047648666177171096
Slcity,Nwcity,14,0.04160442254933941
Slcity,Nwcity,15,0.03559205622074213
Slcity,Nwcity,16,0.02977099253190013
Slcity,Nwcity,17,0.024254198958102675
Slcity,Nwcity,18,0.019117365946412855
Slcity,Nwcity,19,0.014406164436614433
Slcity,Nwcity,20,0.010142359179588828
Slcity,Nwcity,21,0.006329076961167363
Slcity,Nwcity,22,0.0029553509795658423
Slcity,Nwcity,23,0.0
Slcity,Rpcity,0,0.0
Slcity,Rpcity,1,0.01462963602230278
Slcity,Rpcity,2,0.02925927204460556
Slcity,Rpcity,3,0.043888908066908344
Slcity,Rpcity,4,0.05851854408921112
Slcity,Rpcity,5,0.07314818011151392
Slcity,Rpcity,6,0.08777781613381669
Slcity,Rpcity,7,0.10240745215611946
Slcity,Rpcity,8,0.11703708817842225
Slcity,Rpcity,9,0.06583336210036252
Slcity,Rpcity,10,0.06330089249849123
Slcity,Rpcity,11,0.05887254130163874
Slcity,Rpcity,12,0.053505653356002575
Slcity,Rpcity,13,0.047648666177171096
Slcity,Rpcity,14,0.04160442254933941
Slcity,Rpcity,15,0.03559205622074213
Slcity,Rpcity,16,0.02977099253190013
Slcity,Rpcity,17,0.024254198958102675
Slcity,Rpcity,18,0.019117365946412855
Slcity,Rpcity,19,0.014406164436614433
Slcity,Rpcity,20,0.010142359179588828
Slcity,Rpcity,21,0.006329076961167363
Slcity,Rpcity,22,0.0029553509795658423
Slcity,Rpcity,23,0.0
Slcity,Shcity,0,0.0
Slcity,Shcity,1,0.01462963602230278
Slcity,Shcity,2,0.02925927204460556
Slcity,Shcity,3,0.043888908066908344
Slcity,Shcity,4,0.05851854408921112
Slcity,Shcity,5,0.07314818011151392
Slcity,Shcity,6,0.08777781613381669
Slcity,Shcity,7,0.10240745215611946
Slcity,Shcity,8,0.11703708817842225
Slcity,Shcity,9,0.06583336210036252
Slcity,Shcity,10,0.06330089249849123
Slcity,Shcity,11,0.05887254130163874
Slcity,Shcity,12,0.053505653356002575
Slcity,Shcity,13,0.047648666177171096
Slcity,Shcity,14,0.04160442254933941
Slcity,Shcity,15,0.03559205622074213
Slcity,Shcity,16,0.02977099253190013
Slcity,Shcity,17,0.024254198958102675
Slcity,Shcity,18,0.019117365946412855
Slcity,Shcity,19,0.014406164436614433
Slcity,Shcity,20,0.010142359179588828
Slcity,Shcity,21,0.006329076961167363
Slcity,Shcity,22,0.0029553509795658423
Slcity,Shcity,23,0.0
Slcity,Slcity,0,0.022976208642379002
Slcity,Slcity,1,0.04863409760043838
Slcity,Slcity,2,0.09137693666823143
Slcity,Slcity,3,0.15179456175068567
Slcity,Slcity,4,0.22974669339898135
Slcity,Slcity,5,0.32308809568366026
Slcity,Slcity,6,0.4261461068092279
Slcity,Slcity,7,0.5299110692895795
Slcity,Slcity,8,0.6246493774269746
Slcity,Slcity,9,0.7055345799001156
Slcity,Slcity,10,0.774743444785897
Slcity,Slcity,11,0.8365970547241633
Slcity,Slcity,12,0.89387106396793
Slcity,Slcity,13,0.9460515574149055
Slcity,Slcity,14,0.9860517638970028
Slcity,Slcity,15,1.0002266928249226
Slcity,Slcity,16,0.9729344335353487
Slcity,Slcity,17,0.8922095636166627
Slcity,Slcity,18,0.7574641126940008
Slcity,Slcity,19,0.5869939859833032
Slcity,Slcity,20,0.41353310360915224
Slcity,Slcity,21,0.2592752322349282
Slcity,Slcity,22,0.12089256962393065
Slcity,Slcity,23,0.002462286103495392
Slcity,Sncity,0,0.0
Slcity,Sncity,1,0.01462963602230278
Slcity,Sncity,2,0.02925927204460556
Slcity,Sncity,3,0.043888908066908344
Slcity,Sncity,4,0.05851854408921112
Slcity,Sncity,5,0.07314818011151392
Slcity,Sncity,6,0.08777781613381669
Slcity,Sncity,7,0.10240745215611946
Slcity,Sncity,8,0.11703708817842225
Slcity,Sncity,9,0.06583336210036252
Slcity,Sncity,10,0.06330089249849123
Slcity,Sncity,11,0.05887254130163874
Slcity,Sncity,12,0.053505653356002575
Slcity,Sncity,13,0.047648666177171096
Slcity,Sncity,14,0.04160442254933941
Slcity,Sncity,15,0.03559205622074213
Slcity,Sncity,16,0.02977099253190013
Slcity,Sncity,17,0.024254198958102675
Slcity,Sncity,18,0.019117365946412855
Slcity,Sncity,19,0.014406164436614433
Slcity,Sncity,20,0.010142359179588828
Slcity,Sncity,21,0.006329076961167363
Slcity,Sncity,22,0.0029553509795658423
Slcity,Sncity,23,0.0
Slcity,Stcity,0,0.0
Slcity,Stcity,1,0.01462963602230278
Slcity,Stcity,2,0.02925927204460556
Slcity,Stcity,3,0.043888908066908344
Slcity,Stcity,4,0.05851854408921112
Slcity,Stcity,5,0.07314818011151392
Slcity,Stcity,6,0.08777781613381669
Slcity,Stcity,7,0.10240745215611946
Slcity,Stcity,8,0.11703708817842225
Slcity,Stcity,9,0.06583336210036252
Slcity,Stcity,10,0.06330089249849123
Slcity,Stcity,11,0.05887254130163874
Slcity,Stcity,12,0.053505653356002575
Slcity,Stcity,13,0.047648666177171096
Slcity,Stcity,14,0.04160442254933941
Slcity,Stcity,15,0.03559205622074213
Slcity,Stcity,16,0.02977099253190013
Slcity,Stcity,17,0.024254198958102675
Slcity,Stcity,18,0.019117365946412855
Slcity,Stcity,19,0.014406164436614433
Slcity,Stcity,20,0.010142359179588828
Slcity,Stcity,21,0.006329076961167363
Slcity,Stcity,22,0.0029553509795658423
Slcity,Stcity,23,0.0
Slcity,Thcity,0,0.0
Slcity,Thcity,1,0.01462963602230278
Slcity,Thcity,2,0.02925927204460556
Slcity,Thcity,3,0.043888908066908344
Slcity,Thcity,4,0.05851854408921112
Slcity,Thcity,5,0.07314818011151392
Slcity,Thcity,6,0.08777781613381669
Slcity,Thcity,7,0.10240745215611946
Slcity,Thcity,8,0.11703708817842225
Slcity,Thcity,9,0.06583336210036252
Slcity,Thcity,10,0.06330089249849123
Slcity,Thcity,11,0.05887254130163874
Slcity,Thcity,12,0.053505653356002575
Slcity,Thcity,13,0.047648666177171096
Slcity,Thcity,14,0.04160442254933941
Slcity,Thcity,15,0.03559205622074213
Slcity,Thcity,16,0.02977099253190013
Slcity,Thcity,17,0.024254198958102675
Slcity,Thcity,18,0.019117365946412855
Slcity,Thcity,19,0.014406164436614433
Slcity,Thcity,20,0.010142359179588828
Slcity,Thcity,21,0.006329076961167363
Slcity,Thcity,22,0.0029553509795658423
Slcity,Thcity,23,0.0
Slcity,Sea,0,0.0
Slcity,Sea,1,0.0
Slcity,Sea,2,0.0
Slcity,Sea,3,0.0
Slcity,Sea,4,0.0
Slcity,Sea,5,0.0
Slcity,Sea,6,0.0
Slcity,Sea,7,0.0
Slcity,Sea,8,0.0
Slcity,Sea,9,0.0
Slcity,Sea,10,0.0
Slcity,Sea,11,0.0
Slcity,Sea,12,0.0
Slcity,Sea,13,0.0
Slcity,Sea,14,0.0
Slcity,Sea,15,0.0
Slcity,Sea,16,0.0
Slcity,Sea,17,0.0
Slcity,Sea,18,0.0
Slcity,Sea,19,0.0
Slcity,Sea,20,0.0
Slcity,Sea,21,0.0
Slcity,Sea,22,0.0
Slcity,Sea,23,0.0
Sncity,Bbcountry,0,9.050863285516366e-13
Sncity,Bbcountry,1,1.4883824970380765e-11
Sncity,Bbcountry,2,2.0857006977181552e-10
Sncity,Bbcountry,3,2.4905903527944865e-09
Sncity,Bbcountry,4,2.5343436259884985e-08
Sncity,Bbcountry,5,2.1975642454795694e-07
Sncity,Bbcountry,6,1.6237925490852744e-06
Sncity,Bbcountry,7,1.0224271913285435e-05
Sncity,Bbcountry,8,5.485890321470335e-05
Sncity,Bbcountry,9,0.0002508272594561317
Sncity,Bbcountry,10,0.0009772714882006312
Sncity,Bbcountry,11,0.003244655606082846
Sncity,Bbcountry,12,0.00917983484644076
Sncity,Bbcountry,13,0.0221316611362425
Sncity,Bbcountry,14,0.04546801964501323
Sncity,Bbcountry,15,0.07959961163544756
Sncity,Bbcountry,16,0.11874866656041409
Sncity,Bbcountry,17,0.1509591414667262
Sncity,Bbcountry,18,0.1635320856982191
Sncity,Bbcountry,19,0.1509591414667262
Sncity,Bbcountry,20,0.11874866656041409
Sncity,Bbcountry,21,0.07959961163544756
Sncity,Bbcountry,22,0.04546801964501323
Sncity,Bbcountry,23,0.0
Sncity,Becountry,0,9.050863285516366e-13
Sncity,Becountry,1,1.4883824970380765e-11
Sncity,Becountry,2,2.0857006977181552e-10
Sncity,Becountry,3,2.4905903527944865e-09
Sncity,Becountry,4,2.5343436259884985e-08
Sncity,Becountry,5,2.1975642454795694e-07
Sncity,Becountry,6,1.6237925490852744e-06
Sncity,Becountry,7,1.0224271913285435e-05
Sncity,Becountry,8,5.485890321470335e-05
Sncity,Becountry,9,0.0002508272594561317
Sncity,Becountry,10,0.0009772714882006312
Sncity,Becountry,11,0.003244655606082846
Sncity,Becountry,12,0.00917983484644076
Sncity,Becountry,13,0.0221316611362425
Sncity,Becountry,14,0.04546801964501323
Sncity,Becountry,15,0.07959961163544756
Sncity,Becountry,16,0.11874866656041409
Sncity,Becountry,17,0.1509591414667262
Sncity,Becountry,18,0.1635320856982191
Sncity,Becountry,19,0.1509591414667262
Sncity,Becountry,20,0.11874866656041409
Sncity,Becountry,21,0.07959961163544756
Sncity,Becountry,22,0.04546801964501323
Sncity,Becountry,23,0.0
Sncity,Bwcountry,0,9.050863285516366e-13
Sncity,Bwcountry,1,1.4883824970380765e-11
Sncity,Bwcountry,2,2.0857006977181552e-10
Sncity,Bwcountry,3,2.4905903527944865e-09
Sncity,Bwcountry,4,2.5343436259884985e-08
Sncity,Bwcountry,5,2.1975642454795694e-07
Sncity,Bwcountry,6,1.6237925490852744e-06
Sncity,Bwcountry,7,1.0224271913285435e-05
Sncity,Bwcountry,8,5.485890321470335e-05
Sncity,Bwcountry,9,0.0002508272594561317
Sncity,Bwcountry,10,0.0009772714882006312
Sncity,Bwcountry,11,0.003244655606082846
Sncity,Bwcountry,12,0.00917983484644076
Sncity,Bwcountry,13,0.0221316611362425
Sncity,Bwcountry,14,0.04546801964501323
Sncity,Bwcountry,15,0.07959961163544756
Sncity,Bwcountry,16,0.11874866656041409
Sncity,Bwcountry,17,0.1509591414667262
Sncity,Bwcountry,18,0.1635320856982191
Sncity,Bwcountry,19,0.1509591414667262
Sncity,Bwcountry,20,0.11874866656041409
Sncity,Bwcountry,21,0.07959961163544756
Sncity,Bwcountry,22,0.04546801964501323
Sncity,Bwcountry,23,0.0
Sncity,Bycountry,0,9.050863285516366e-13
Sncity,Bycountry,1,1.4883824970380765e-11
Sncity,Bycountry,2,2.0857006977181552e-10
Sncity,Bycountry,3,2.4905903527944865e-09
Sncity,Bycountry,4,2.5343436259884985e-08
Sncity,Bycountry,5,2.1975642454795694e-07
Sncity,Bycountry,6,1.6237925490852744e-06
Sncity,Bycountry,7,1.0224271913285435e-05
Sncity,Bycountry,8,5.485890321470335e-05
Sncity,Bycountry,9,0.0002508272594561317
Sncity,Bycountry,10,0.0009772714882006312
Sncity,Bycountry,11,0.003244655606082846
Sncity,Bycountry,12,0.00917983484644076
Sncity,Bycountry,13,0.0221316611362425
Sncity,Bycountry,14,0.04546801964501323
Sncity,Bycountry,15,0.07959961163544756
Sncity,Bycountry,16,0.11874866656041409
Sncity,Bycountry,17,0.1509591414667262
Sncity,Bycountry,18,0.1635320856982191
Sncity,Bycountry,19,0.1509591414667262
Sncity,Bycountry,20,0.11874866656041409
Sncity,Bycountry,21,0.07959961163544756
Sncity,Bycountry,22,0.04546801964501323
Sncity,Bycountry,23,0.0
Sncity,Hbcountry,0,9.050863285516366e-13
Sncity,Hbcountry,1,1.4883824970380765e-11
Sncity,Hbcountry,2,2.0857006977181552e-10
Sncity,Hbcountry,3,2.4905903527944865e-09
Sncity,Hbcountry,4,2.5343436259884985e-08
Sncity,Hbcountry,5,2.1975642454795694e-07
Sncity,Hbcountry,6,1.6237925490852744e-06
Sncity,Hbcountry,7,1.0224271913285435e-05
Sncity,Hbcountry,8,5.485890321470335e-05
Sncity,Hbcountry,9,0.0002508272594561317
Sncity,Hbcountry,10,0.0009772714882006312
Sncity,Hbcountry,11,0.003244655606082846
Sncity,Hbcountry,12,0.00917983484644076
Sncity,Hbcountry,13,0.0221316611362425
Sncity,Hbcountry,14,0.04546801964501323
Sncity,Hbcountry,15,0.07959961163544756
Sncity,Hbcountry,16,0.11874866656041409
Sncity,Hbcountry,17,0.1509591414667262
Sncity,Hbcountry,18,0.1635320856982191
Sncity,Hbcountry,19,0.1509591414667262
Sncity,Hbcountry,20,0.11874866656041409
Sncity,Hbcountry,21,0.07959961163544756
Sncity,Hbcountry,22,0.04546801964501323
Sncity,Hbcountry,23,0.0
Sncity,Hecountry,0,9.050863285516366e-13
Sncity,Hecountry,1,1.4883824970380765e-11
Sncity,Hecountry,2,2.0857006977181552e-10
Sncity,Hecountry,3,2.4905903527944865e-09
Sncity,Hecountry,4,2.5343436259884985e-08
Sncity,Hecountry,5,2.1975642454795694e-07
Sncity,Hecountry,6,1.6237925490852744e-06
Sncity,Hecountry,7,1.0224271913285435e-05
Sncity,Hecountry,8,5.485890321470335e-05
Sncity,Hecountry,9,0.0002508272594561317
Sncity,Hecountry,10,0.0009772714882006312
Sncity,Hecountry,11,0.003244655606082846
Sncity,Hecountry,12,0.00917983484644076
Sncity,Hecountry,13,0.0221316611362425
Sncity,Hecountry,14,0.04546801964501323
Sncity,Hecountry,15,0.07959961163544756
Sncity,Hecountry,16,0.11874866656041409
Sncity,Hecountry,17,0.1509591414667262
Sncity,Hecountry,18,0.1635320856982191
Sncity,Hecountry,19,0.1509591414667262
Sncity,Hecountry,20,0.11874866656041409
Sncity,Hecountry,21,0.07959961163544756
Sncity,Hecountry,22,0.04546801964501323
Sncity,Hecountry,23,0.0
Sncity,Hhcountry,0,9.050863285516366e-13
Sncity,Hhcountry,1,1.4883824970380765e-11
Sncity,Hhcountry,2,2.0857006977181552e-10
Sncity,Hhcountry,3,2.4905903527944865e-09
Sncity,Hhcountry,4,2.5343436259884985e-08
Sncity,Hhcountry,5,2.1975642454795694e-07
Sncity,Hhcountry,6,1.6237925490852744e-06
Sncity,Hhcountry,7,1.0224271913285435e-05
Sncity,Hhcountry,8,5.485890321470335e-05
Sncity,Hhcountry,9,0.0002508272594561317
Sncity,Hhcountry,10,0.0009772714882006312
Sncity,Hhcountry,11,0.003244655606082846
Sncity,Hhcountry,12,0.00917983484644076
Sncity,Hhcountry,13,0.0221316611362425
Sncity,Hhcountry,14,0.04546801964501323
Sncity,Hhcountry,15,0.07959961163544756
Sncity,Hhcountry,16,0.11874866656041409
Sncity,Hhcountry,17,0.1509591414667262
Sncity,Hhcountry,18,0.1635320856982191
Sncity,Hhcountry,19,0.1509591414667262
Sncity,Hhcountry,20,0.11874866656041409
Sncity,Hhcountry,21,0.07959961163544756
Sncity,Hhcountry,22,0.04546801964501323
Sncity,Hhcountry,23,0.0
Sncity,Mvcountry,0,9.050863285516366e-13
Sncity,Mvcountry,1,1.4883824970380765e-11
Sncity,Mvcountry,2,2.0857006977181552e-10
Sncity,Mvcountry,3,2.4905903527944865e-09
Sncity,Mvcountry,4,2.5343436259884985e-08
Sncity,Mvcountry,5,2.1975642454795694e-07
Sncity,Mvcountry,6,1.6237925490852744e-06
Sncity,Mvcountry,7,1.0224271913285435e-05
Sncity,Mvcountry,8,5.485890321470335e-05
Sncity,Mvcountry,9,0.0002508272594561317
Sncity,Mvcountry,10,0.0009772714882006312
Sncity,Mvcountry,11,0.003244655606082846
Sncity,Mvcountry,12,0.00917983484644076
Sncity,Mvcountry,13,0.0221316611362425
Sncity,Mvcountry,14,0.04546801964501323
Sncity,Mvcountry,15,0.07959961163544756
Sncity,Mvcountry,16,0.11874866656041409
Sncity,Mvcountry,17,0.1509591414667262
Sncity,Mvcountry,18,0.1635320856982191
Sncity,Mvcountry,19,0.1509591414667262
Sncity,Mvcountry,20,0.11874866656041409
Sncity,Mvcountry,21,0.07959961163544756
Sncity,Mvcountry,22,0.04546801964501323
Sncity,Mvcountry,23,0.0
Sncity,Nicountry,0,9.050863285516366e-13
Sncity,Nicountry,1,1.4883824970380765e-11
Sncity,Nicountry,2,2.0857006977181552e-10
Sncity,Nicountry,3,2.4905903527944865e-09
Sncity,Nicountry,4,2.5343436259884985e-08
Sncity,Nicountry,5,2.1975642454795694e-07
Sncity,Nicountry,6,1.6237925490852744e-06
Sncity,Nicountry,7,1.0224271913285435e-05
Sncity,Nicountry,8,5.485890321470335e-05
Sncity,Nicountry,9,0.0002508272594561317
Sncity,Nicountry,10,0.0009772714882006312
Sncity,Nicountry,11,0.003244655606082846
Sncity,Nicountry,12,0.00917983484644076
Sncity,Nicountry,13,0.0221316611362425
Sncity,Nicountry,14,0.04546801964501323
Sncity,Nicountry,15,0.07959961163544756
Sncity,Nicountry,16,0.11874866656041409
Sncity,Nicountry,17,0.1509591414667262
Sncity,Nicountry,18,0.1635320856982191
Sncity,Nicountry,19,0.1509591414667262
